2026-08-10 23:55:20.054130, 2026-08-11 22:02:53.976116, 10.757391929626465, 260
2026-08-10 23:55:20.054130, 2026-08-11 22:03:49.405594, 24.40852165222168, 933
2026-08-10 23:55:20.054130, 2026-08-11 22:07:52.788656, 1.7003324031829834, 31
2026-08-10 23:55:20.054130, 2026-08-11 22:07:52.788656, 1.7003324031829834,
2026-08-10 23:55:20.054130, 2026-08-11 22:08:15.921228,, 340
2026-08-10 23:55:20.054130, , 12.70324031829834, 143
2026-08-10 23:55:20.054130, 2026-08-11 22:08:16.921228, 12.781978368759155, 340
2026-08-10 23:55:20.054130, 2026-08-11 22:09:49.791919, 0.9957668781280518, 17
, 2026-08-11 22:10:49.555555, 10.9957668781280518, 54
2026-08-10 23:55:20.054130, 2026-08-11 22:11:46.388839, 107.16082859039307, 12791
2026-08-10 23:55:20.054130, 2026-08-11 22:18:21.849750, 0.7529363632202148, 13
2026-08-10 23:55:20.054130, 2026-08-11 22:47:28.879336, 32.12995481491089, 1404
2026-08-10 23:55:20.054130, 2026-08-18 15:39:37.275915, 4.388702869415283, 83
2026-08-18 16:39:23.234698, 2026-08-18 16:39:55.994261, 24.001977682113647, 1026
2026-08-18 16:39:23.234698, 2026-08-18 16:40:33.898785, 0.44361209869384766, 7
2026-08-18 16:39:23.234698, 2026-08-18 16:41:20.454644, 30.065941333770752, 1503
2026-08-18 16:39:23.234698, 2026-08-18 22:21:20.366224, 11.707017183303833, 324
2026-08-18 16:39:23.234698, 2026-08-19 12:22:43.088984, 17.533682107925415, 545
2026-08-18 16:39:23.234698, 2026-08-19 12:23:14.078127, 16.88915181159973, 651
2026-08-18 16:39:23.234698, 2026-08-19 12:24:40.986477, 72.46809387207031, 6228
2026-08-18 16:39:23.234698, 2026-08-19 12:25:21.489185, 25.759731769561768, 989
2026-08-18 16:39:23.234698, 2026-08-19 12:25:41.361429, 9.63313603401184, 222
2026-08-18 16:39:23.234698, 2026-08-19 12:26:55.943233, 44.33198022842407, 3171
2026-08-18 16:39:23.234698, 2026-08-19 12:28:32.649335, 84.99314284324646, 10086
2026-08-18 16:39:23.234698, 2026-08-19 12:29:21.719895, 19.070003271102905, 600
2026-08-18 16:39:23.234698, 2026-08-19 12:30:03.371945, 17.9598445892334, 596
2026-08-19 16:09:37.386632, 2026-08-20 15:49:02.085876, 0.6629014015197754, 11
2026-08-19 16:09:37.386632, 2026-08-20 15:49:02.085876, 0.6629014015197754, 11
2026-08-19 16:09:37.386632,2026-08-20 19:04:30.613762,0.11654090881347656,1
2026-08-19 16:09:37.386632,2026-08-20 19:07:07.897435,0.5525596141815186,9
2026-08-19 16:09:37.386632,2026-08-20 19:34:07.238980,0.0059964656829833984,0
2026-08-19 16:09:37.386632,2026-08-20 19:35:20.432343,0.21996855735778809,3
2026-08-19 16:09:37.386632,2026-08-20 19:38:26.656771,6.137717008590698,123
2026-08-19 16:09:37.386632,2026-08-20 19:38:47.996052,0.6650376319885254,11
2026-08-19 16:09:37.386632,2026-08-20 19:39:35.510349,1.9327538013458252,35
2026-08-19 16:09:37.386632,2026-08-20 19:41:38.512194,68.57633233070374,6836
2026-08-19 16:09:37.386632,2026-08-20 19:45:46.696170,11.704490423202515,297
2026-08-19 16:09:37.386632,2026-08-20 19:47:47.865085,40.54903721809387,2400
2026-08-19 16:09:37.386632,2026-08-20 19:50:13.689818,31.573854684829712,1771
2026-08-19 16:09:37.386632,2026-08-20 19:51:53.202755,0.011816263198852539,0
2026-08-19 16:09:37.386632,2026-08-20 19:52:06.381507,0.3347604274749756,5
2026-08-19 16:09:37.386632,2026-08-20 19:53:15.689284,54.74263262748718,4164
2026-08-19 16:09:37.386632,2026-08-20 19:56:28.691857,0.5496106147766113,9
2026-08-19 16:09:37.386632,2026-08-20 19:57:41.418609,62.76914858818054,4839
2026-08-19 16:09:37.386632,2026-08-20 19:58:06.768919,14.077212572097778,386
2026-08-19 16:09:37.386632,2026-08-20 19:58:50.274679,31.09034562110901,1765
2026-08-19 16:09:37.386632,2026-08-20 20:01:49.515100,76.59435606002808,7902
2026-08-22 20:55:57.450342,2026-08-22 20:56:48.438656,4.988408327102661,91
2026-08-22 20:55:57.450342,2026-08-22 20:57:01.023300,0.8639011383056641,15
2026-08-22 20:55:57.450342,2026-08-22 20:57:22.979462,3.370016574859619,61
2026-08-22 20:55:57.450342,2026-08-22 20:57:37.212223,2.1711153984069824,39
2026-08-22 20:55:57.450342,2026-08-22 20:57:53.113232,5.211354494094849,96
2026-08-22 20:55:57.450342,2026-08-22 20:58:15.128028,10.597620248794556,251
2026-08-22 20:55:57.450342,2026-08-22 20:58:27.841699,1.5302848815917969,27
2026-08-22 20:55:57.450342,2026-08-22 20:58:53.748442,1.5157406330108643,27
2026-08-22 20:55:57.450342,2026-08-22 20:59:11.116554,5.952893495559692,117
2026-08-22 20:55:57.450342,2026-08-22 21:15:44.323345,3.032010793685913,55
2026-08-22 20:55:57.450342,2026-08-22 21:15:57.697506,1.9546360969543457,35
2026-08-22 20:55:57.450342,2026-08-22 21:16:13.179439,4.9728734493255615,91
2026-08-22 20:55:57.450342,2026-08-22 21:16:31.895482,3.784444808959961,69
2026-08-22 20:55:57.450342,2026-08-22 21:56:02.165144,0.5487644672393799,9
2026-08-22 21:57:58.856223,2026-08-22 21:58:09.626953,3.106715202331543,57
2026-08-22 21:57:58.856223,2026-08-22 21:58:53.435698,1.2705678939819336,23
2026-08-22 21:57:58.856223,2026-08-22 21:59:50.209173,0.9548690319061279,17
2026-08-22 21:57:58.856223,2026-08-22 22:01:01.225116,1.7139220237731934,31
2026-08-22 21:57:58.856223,2026-08-22 22:01:23.600300,1.2876980304718018,23
2026-08-22 21:57:58.856223,2026-08-22 22:01:53.501948,19.51510453224182,627
2026-08-22 21:57:58.856223,2026-08-22 22:13:56.868901,3.529344081878662,65
2026-08-22 21:57:58.856223,2026-08-22 22:14:39.732203,0.8593811988830566,15
2026-08-22 21:57:58.856223,2026-08-22 22:15:37.533460,0.6503918170928955,11
2026-08-22 21:57:58.856223,2026-08-22 22:15:53.892770,0.5414092540740967,9
2026-08-22 21:57:58.856223,2026-08-22 22:17:40.108437,1.655599594116211,31
2026-08-22 21:57:58.856223,2026-08-22 22:19:00.902421,1.904064416885376,35
2026-08-22 21:57:58.856223,2026-08-22 22:30:04.174202,1.5731463432312012,29
2026-08-22 21:57:58.856223,2026-08-22 22:31:10.566356,1.0745396614074707,19
2026-08-22 21:57:58.856223,2026-08-22 22:31:36.200212,3.9170491695404053,73
2026-08-22 21:57:58.856223,2026-08-22 22:33:57.072173,2.6444530487060547,49
2026-08-22 22:38:53.688680,2026-08-22 22:39:29.947789,23.085177183151245,822
2026-08-22 22:38:53.688680,2026-08-22 22:40:47.953008,1.6262435913085938,29
2026-08-22 22:38:53.688680,2026-08-22 22:43:03.444771,17.453330278396606,683
2026-08-22 22:38:53.688680,2026-08-22 23:00:20.346171,1.7848296165466309,33
2026-08-22 22:38:53.688680,2026-08-22 23:02:02.845476,0.6485307216644287,11
2026-08-22 22:38:53.688680,2026-08-22 23:02:54.477139,2.0100038051605225,37
2026-08-22 22:38:53.688680,2026-08-22 23:03:31.318706,1.8885409832000732,35
